,Stkcd,Accper,Annodt,sue_decile,ShortName,Typrep,ue,sue
32740,601800,2019-06-30,2019-08-31,7.0,中国交建,A,0.05803400000000003,0.4338048385367084
32741,601800,2019-12-31,2020-04-01,6.0,中国交建,A,0.023950000000000027,0.29902906127205103
32742,601800,2020-06-30,2020-08-29,2.0,中国交建,A,-0.192631,-1.640416543990445
32743,601800,2020-12-31,2021-03-31,6.0,中国交建,A,0.052880999999999956,0.44164511721995886
32744,601800,2021-06-30,2021-08-31,9.0,中国交建,A,0.362934,1.5868529852604871
32745,601800,2021-12-31,2022-03-31,5.0,中国交建,A,-0.10636000000000012,-0.4347873271905134
32746,601800,2022-06-30,2022-08-31,8.0,中国交建,A,0.07382100000000003,0.37777633496381147
32747,601800,2022-12-31,2023-03-31,6.0,中国交建,A,0.0034410000000001384,0.017159779234746788
32748,601801,2015-12-31,2016-04-09,5.0,皖新传媒,A,-0.06768000000000002,-0.7487783383000414
32749,601801,2016-06-30,2016-08-31,1.0,皖新传媒,A,-0.25421400000000005,-1.4568010298744463
32750,601801,2016-12-31,2017-04-15,4.0,皖新传媒,A,-0.059840000000000004,-0.35902100654470587
32751,601801,2017-06-30,2017-08-31,8.0,皖新传媒,A,0.151219,0.9126093900990007
32752,601801,2017-12-31,2018-04-21,3.0,皖新传媒,A,-0.12168800000000002,-0.7202179732457108
32753,601801,2018-06-30,2018-08-31,6.0,皖新传媒,A,0.026378000000000013,0.22307314660251976
32754,601801,2018-12-31,2019-04-20,5.0,皖新传媒,A,-0.040659,-0.35226715594326896
32755,601801,2019-06-30,2019-08-30,1.0,皖新传媒,A,-0.223692,-2.0752582683603014
32756,601801,2019-12-31,2020-04-18,4.0,皖新传媒,A,-0.04110999999999998,-0.38276922143631925
32757,601801,2020-06-30,2020-08-29,7.0,皖新传媒,A,0.014184000000000002,0.13654480607609898
32758,601801,2020-12-31,2021-04-17,5.0,皖新传媒,A,0.016074000000000005,0.14201076269216867
32759,601801,2021-06-30,2021-08-26,8.0,皖新传媒,A,0.052257000000000026,1.356555823635978
32760,601801,2021-12-31,2022-04-29,3.0,皖新传媒,A,-0.04132500000000003,-1.0701081821986045
32761,601801,2022-06-30,2022-08-24,8.0,皖新传媒,A,0.018625999999999976,0.4796820129728402
32762,601801,2022-12-31,2023-04-22,7.0,皖新传媒,A,0.01698800000000006,0.4370558963160006
32763,601808,2015-12-31,2016-03-30,3.0,中海油服,A,-0.6065920000000001,-1.3791686830161378
32764,601808,2016-06-30,2016-08-30,1.0,中海油服,A,-1.9535310000000001,-2.5274074863330083
32765,601808,2016-12-31,2017-03-22,2.0,中海油服,A,-0.6804250000000001,-1.0604408830322745
32766,601808,2017-06-30,2017-08-24,9.0,中海油服,A,1.6868930000000002,1.1131627043030081
32767,601808,2017-12-31,2018-03-28,6.0,中海油服,A,0.7296310000000001,0.45704973834716117
32768,601808,2018-06-30,2018-08-23,5.0,中海油服,A,-0.002702999999999997,-0.00266343578116402
32769,601808,2018-12-31,2019-03-28,6.0,中海油服,A,0.006361999999999993,0.007965588147934131
32770,601808,2019-06-30,2019-08-22,8.0,中海油服,A,0.282844,0.8230677975707821
32771,601808,2019-12-31,2020-03-26,9.0,中海油服,A,0.22837799999999997,1.5405482321020183
32772,601808,2020-06-30,2020-08-27,10.0,中海油服,A,0.154291,1.2865116540044874
32773,601808,2020-12-31,2021-03-25,3.0,中海油服,A,-0.11440899999999993,-0.6493685481957513
32774,601808,2021-06-30,2021-08-26,1.0,中海油服,A,-0.191559,-0.9411742200896682
32775,601808,2021-12-31,2022-03-25,2.0,中海油服,A,-0.31063500000000005,-1.5753127980869803
32776,601808,2022-06-30,2022-08-26,8.0,中海油服,A,0.06284299999999998,0.40131156658807743
32777,601808,2022-12-31,2023-03-24,9.0,中海油服,A,0.392156,1.260507262250463
32778,601811,2018-12-31,2019-03-28,7.0,新华文轩,A,0.04844299999999996,0.6385757881296713
32779,601811,2019-06-30,2019-08-30,9.0,新华文轩,A,0.11163199999999995,1.4186830387421063
32780,601811,2019-12-31,2020-03-31,7.0,新华文轩,A,0.048801000000000094,0.7819691310842956
32781,601811,2020-06-30,2020-08-26,6.0,新华文轩,A,-0.004787999999999959,-0.10056876429072292
32782,601811,2020-12-31,2021-03-31,9.0,新华文轩,A,0.10069100000000009,1.8830555872313897
32783,601811,2021-06-30,2021-08-27,6.0,新华文轩,A,0.026083999999999996,0.5866201144614123
32784,601811,2021-12-31,2022-03-30,7.0,新华文轩,A,0.022777000000000047,0.5042247191565884
32785,601811,2022-06-30,2022-08-26,10.0,新华文轩,A,0.09329499999999996,2.2200230762848427
32786,601811,2022-12-31,2023-03-29,5.0,新华文轩,A,-0.022011000000000114,-0.4630423374532019
32787,601816,2022-12-31,2023-04-29,4.0,京沪高铁,A,-0.035881,-0.6668347054828377
32788,601818,2015-12-31,2016-03-30,7.0,光大银行,A,0.005440999999999974,0.13015801375379268
32789,601818,2016-06-30,2016-08-27,7.0,光大银行,A,0.0043059999999999765,0.1323844011414623
32790,601818,2016-12-31,2017-03-31,10.0,光大银行,A,0.013068000000000024,3.338663453886182
32791,601818,2017-06-30,2017-08-26,10.0,光大银行,A,0.01079800000000003,2.567628484354784
32792,601818,2017-12-31,2018-03-29,1.0,光大银行,A,-0.05955700000000003,-1.7176665843047418
32793,601818,2018-06-30,2018-08-29,2.0,光大银行,A,-0.018737000000000004,-0.5529345084503106
32794,601818,2018-12-31,2019-03-29,9.0,光大银行,A,0.05893599999999999,1.1810970333780813
32795,601818,2019-06-30,2019-08-29,8.0,光大银行,A,0.045399999999999996,0.8170271664265737
32796,601818,2019-12-31,2020-03-28,7.0,光大银行,A,0.02547200000000005,0.7510936551823195
32797,601818,2020-06-30,2020-08-29,3.0,光大银行,A,-0.03930300000000003,-0.9032291440026473
32798,601818,2020-12-31,2021-03-27,6.0,光大银行,A,0.027520999999999962,0.7409113781860872
32799,601818,2021-06-30,2021-08-31,9.0,光大银行,A,0.065581,1.5070652269321296
32800,601818,2021-12-31,2022-03-26,8.0,光大银行,A,0.04054100000000005,0.9048997782768775
32801,601818,2022-06-30,2022-08-27,9.0,光大银行,A,0.017396999999999996,0.8353294794074332
32802,601818,2022-12-31,2023-03-25,7.0,光大银行,A,0.008531999999999984,0.33375314566722125
32803,601827,2022-12-31,2023-03-31,7.0,三峰环境,A,0.04315600000000003,0.28111702733653204
32804,601828,2020-12-31,2021-03-31,2.0,美凯龙,A,-0.310622,-1.3084298667813206
32805,601828,2021-06-30,2021-08-26,6.0,美凯龙,A,0.153001,0.5293270688872663
32806,601828,2021-12-31,2022-03-31,4.0,美凯龙,A,-0.17890299999999998,-0.6665685879630824
32807,601828,2022-06-30,2022-08-31,2.0,美凯龙,A,-0.254031,-1.2238866668082578
32808,601828,2022-12-31,2023-03-31,5.0,美凯龙,A,-0.05165800000000001,-0.2900979279703776
32809,601838,2020-12-31,2021-04-29,9.0,成都银行,A,0.062205000000000066,1.6507150604158052
32810,601838,2021-06-30,2021-08-26,10.0,成都银行,A,0.175975,3.134248417526649
32811,601838,2021-12-31,2022-04-28,10.0,成都银行,A,0.32327000000000006,2.644842543795082
32812,601838,2022-06-30,2022-08-30,10.0,成都银行,A,0.2953579999999999,2.4657007073816644
32813,601838,2022-12-31,2023-04-26,10.0,成都银行,A,0.2250160000000001,3.3626307851285766
32814,601857,2015-12-31,2016-03-24,2.0,中国石油,A,-0.17050399999999996,-1.5873613152425916
32815,601857,2016-06-30,2016-08-25,3.0,中国石油,A,-0.06386100000000001,-0.832004171580424
32816,601857,2016-12-31,2017-03-31,5.0,中国石油,A,-0.006895999999999999,-0.06388083938582974
32817,601857,2017-06-30,2017-08-25,6.0,中国石油,A,0.02218300000000001,0.260882069897039
32818,601857,2017-12-31,2018-03-23,6.0,中国石油,A,0.018106999999999984,0.45680144609602036
32819,601857,2018-06-30,2018-08-31,10.0,中国石油,A,0.089492,2.17027012612677
32820,601857,2018-12-31,2019-03-22,10.0,中国石油,A,0.105142,2.334321622963829
32821,601857,2019-06-30,2019-08-30,7.0,中国石油,A,0.009807999999999983,0.20152898731860466
32822,601857,2019-12-31,2020-03-27,4.0,中国石油,A,-0.03931299999999999,-0.5777894463428652
32823,601857,2020-06-30,2020-08-28,1.0,中国石油,A,-0.341283,-1.7700355575159108
32824,601857,2020-12-31,2021-03-26,6.0,中国石油,A,0.158085,0.7542236427505618
32825,601857,2021-06-30,2021-08-27,9.0,中国石油,A,0.497992,1.4141375268681122
32826,601857,2021-12-31,2022-04-01,6.0,中国石油,A,-0.05429400000000001,-0.15347584030597494
32827,601857,2022-06-30,2022-08-26,8.0,中国石油,A,0.130575,0.5673644475463235
32828,601857,2022-12-31,2023-03-30,7.0,中国石油,A,0.13873800000000003,0.6004797019133865
32829,601858,2019-12-31,2020-04-29,7.0,中国科传,A,0.011339000000000043,0.5922458953021363
32830,601858,2020-06-30,2020-08-31,5.0,中国科传,A,-0.00498800000000002,-0.1842684339914946
32831,601858,2020-12-31,2021-04-28,7.0,中国科传,A,0.01466099999999998,0.9190126687388138
32832,601858,2021-06-30,2021-08-28,10.0,中国科传,A,0.10791300000000001,2.1084964021252404
32833,601858,2021-12-31,2022-04-28,3.0,中国科传,A,-0.078241,-1.0209298916139429
32834,601858,2022-06-30,2022-08-27,3.0,中国科传,A,-0.074457,-0.8448885521906657
32835,601858,2022-12-31,2023-04-29,7.0,中国科传,A,0.05398400000000003,0.5776214207596865
32836,601860,2021-12-31,2022-04-30,10.0,紫金银行,A,0.014705000000000024,2.7021880187296072
32837,601860,2022-06-30,2022-08-31,10.0,紫金银行,A,0.020592,2.5025378258428406
32838,601860,2022-12-31,2023-04-29,7.0,紫金银行,A,0.0026159999999999517,0.31489950273875633
32839,601865,2021-12-31,2022-03-22,4.0,福莱特,A,-0.6462499999999998,-0.6760814885624573
32840,601865,2022-06-30,2022-08-26,4.0,福莱特,A,-0.48122,-0.43270359494968025
32841,601865,2022-12-31,2023-03-28,7.0,福莱特,A,0.48655000000000026,0.5117139569954865
32842,601866,2015-12-31,2016-03-31,3.0,中海集运,A,-0.305855,-1.3895840714050567
32843,601866,2016-06-30,2016-08-31,4.0,中海集运,A,-0.07152800000000001,-0.3680869858310176
32844,601866,2016-12-31,2017-03-31,9.0,中远海发,A,0.358502,1.3008592849063705
32845,601866,2017-06-30,2017-08-31,8.0,中远海发,A,0.16269,0.5652901250433074
32846,601866,2017-12-31,2018-03-30,4.0,中远海发,A,-0.066966,-0.32422564281570293
32847,601866,2018-06-30,2018-08-31,3.0,中远海发,A,-0.060643,-0.2977722768925088
32848,601866,2018-12-31,2019-03-30,7.0,中远海发,A,0.052578,0.4835181910876256
32849,601866,2019-06-30,2019-08-31,8.0,中远海发,A,0.04539,0.6957852176149703
32850,601866,2019-12-31,2020-03-28,4.0,中远海发,A,-0.01832600000000001,-0.3393728258908133
32851,601866,2020-06-30,2020-08-29,6.0,中远海发,A,-0.0043209999999999915,-0.12203912980696213
32852,601866,2020-12-31,2021-03-31,8.0,中远海发,A,0.037694000000000005,1.2077016432346435
32853,601866,2021-06-30,2021-08-31,10.0,中远海发,A,0.135063,1.9505428386088417
32854,601866,2021-12-31,2022-03-31,10.0,中远海发,A,0.12969000000000003,1.879680980180719
32855,601866,2022-06-30,2022-08-31,5.0,中远海发,A,-0.010553000000000007,-0.14780447058763926
32856,601866,2022-12-31,2023-03-31,3.0,中远海发,A,-0.14910000000000004,-1.1047760444413137
32857,601869,2020-12-31,2021-03-27,3.0,长飞光纤,A,-0.10256399999999988,-0.44889376830388245
32858,601869,2021-06-30,2021-08-28,8.0,长飞光纤,A,0.29425199999999996,1.1253119117717962
32859,601869,2021-12-31,2022-03-26,5.0,长飞光纤,A,-0.06140499999999993,-0.27930685543535366
32860,601869,2022-06-30,2022-08-27,7.0,长飞光纤,A,0.04175400000000007,0.2343679764793482
32861,601869,2022-12-31,2023-04-01,10.0,长飞光纤,A,0.5395399999999999,2.0038232297778578
32862,601872,2015-12-31,2016-03-24,9.0,招商轮船,A,0.19068,1.2715366527093643
32863,601872,2016-06-30,2016-08-29,10.0,招商轮船,A,0.19196400000000002,1.5181979401864247
32864,601872,2016-12-31,2017-03-31,3.0,招商轮船,A,-0.156258,-0.9293575296447104
32865,601872,2017-06-30,2017-08-30,1.0,招商轮船,A,-0.246095,-1.0720363571989155
32866,601872,2017-12-31,2018-03-28,5.0,招商轮船,A,-0.004673999999999984,-0.02437724326162448
32867,601872,2018-06-30,2018-08-30,1.0,招商轮船,A,-0.14713400000000001,-1.4743910095025083
32868,601872,2018-12-31,2019-04-11,8.0,招商轮船,A,0.152621,0.8787913090157574
32869,601872,2019-06-30,2019-08-29,8.0,招商轮船,A,0.07640100000000001,0.5959255187052389
32870,601872,2019-12-31,2020-04-30,5.0,招商轮船,A,-0.014727999999999991,-0.11423349219104421
32871,601872,2020-06-30,2020-08-28,10.0,招商轮船,A,0.372647,2.252777451858312
32872,601872,2020-12-31,2021-03-26,3.0,招商轮船,A,-0.19677100000000003,-0.8277454987740979
32873,601872,2021-06-30,2021-08-26,1.0,招商轮船,A,-0.33117,-1.0835281019617171
32874,601872,2021-12-31,2022-03-28,8.0,招商轮船,A,0.365218,0.9883696239236289
32875,601872,2022-06-30,2022-08-31,9.0,招商轮船,A,0.236815,0.707109454618256
32876,601872,2022-12-31,2023-03-30,5.0,招商轮船,A,-0.06452200000000002,-0.2065799749947868
32877,601877,2015-12-31,2016-04-16,3.0,正泰电器,A,-0.29514700000000016,-1.2845694916610986
32878,601877,2016-06-30,2016-08-15,6.0,正泰电器,A,0.0012530000000000596,0.006438574835400535
32879,601877,2016-12-31,2017-04-24,4.0,正泰电器,A,-0.03301100000000001,-0.22778093461221016
32880,601877,2017-06-30,2017-08-31,3.0,正泰电器,A,-0.02975300000000003,-0.21530947180689217
32881,601877,2017-12-31,2018-04-21,8.0,正泰电器,A,0.031261000000000094,1.037238232559351
32882,601877,2018-06-30,2018-08-17,10.0,正泰电器,A,0.243657,1.8675079306238414
32883,601877,2018-12-31,2019-04-26,8.0,正泰电器,A,0.11225400000000008,0.94990645203343
32884,601877,2019-06-30,2019-08-30,6.0,正泰电器,A,0.006483999999999934,0.060685896213692435
32885,601877,2019-12-31,2020-04-29,7.0,正泰电器,A,0.09078199999999992,0.9247633773433133
32886,601877,2020-06-30,2020-08-28,8.0,正泰电器,A,0.015111000000000097,0.2839205796580291
32887,601877,2020-12-31,2021-04-29,10.0,正泰电器,A,1.22566,2.058873209609245
32888,601877,2021-06-30,2021-08-27,4.0,正泰电器,A,0.040105999999999975,0.06805260558924336
32889,601877,2021-12-31,2022-04-29,2.0,正泰电器,A,-1.3748999999999998,-1.2929739809576297
32890,601877,2022-06-30,2022-08-31,6.0,正泰电器,A,0.0070989999999999664,0.006676554247326681
32891,601877,2022-12-31,2023-04-29,7.0,正泰电器,A,0.4364330000000002,0.550744012796683
32892,601878,2019-12-31,2020-03-19,7.0,浙商证券,A,0.04511900000000002,0.9047398922779121
32893,601878,2020-06-30,2020-08-25,9.0,浙商证券,A,0.051976999999999995,1.0051356819884023
32894,601878,2020-12-31,2021-03-18,10.0,浙商证券,A,0.107991,3.014053612076183
32895,601878,2021-06-30,2021-08-19,7.0,浙商证券,A,0.03007599999999999,0.883246378213727
32896,601878,2021-12-31,2022-03-25,10.0,浙商证券,A,0.08585500000000001,2.4752434856804766
32897,601878,2022-06-30,2022-08-23,3.0,浙商证券,A,-0.036886999999999975,-0.5702471518252646
32898,601878,2022-12-31,2023-03-31,3.0,浙商证券,A,-0.09053500000000006,-1.1753539769426262
32899,601880,2015-12-31,2016-03-25,5.0,大连港,A,-0.0066709999999999825,-0.6073780046206044
32900,601880,2016-06-30,2016-08-26,1.0,大连港,A,-0.026863999999999992,-2.4571646012290045
32901,601880,2016-12-31,2017-03-24,1.0,大连港,A,-0.054211000000000016,-2.2689262625131446
32902,601880,2017-06-30,2017-08-25,1.0,大连港,A,-0.023761000000000004,-1.2077658515537149
32903,601880,2017-12-31,2018-03-27,7.0,大连港,A,0.020784000000000004,0.6695369810384738
32904,601880,2018-06-30,2018-08-28,4.0,大连港,A,-0.002123,-0.06646881315583451
32905,601880,2018-12-31,2019-03-27,7.0,大连港,A,0.010473999999999997,0.5461059042846151
32906,601880,2019-06-30,2019-08-28,8.0,大连港,A,0.008169000000000003,0.8691377773237124
32907,601880,2019-12-31,2020-03-27,9.0,大连港,A,0.008345999999999992,1.4752200823927857
32908,601880,2020-06-30,2020-08-28,10.0,大连港,A,0.008854,8.434157540098308
32909,601880,2020-12-31,2021-03-26,3.0,大连港,A,-0.004519999999999996,-0.6959564604985314
32910,601880,2021-06-30,2021-08-27,8.0,辽港股份,A,0.007507,1.1726074294430777
32911,601880,2021-12-31,2022-03-30,8.0,辽港股份,A,0.005393000000000009,0.8905820325640305
32912,601880,2022-06-30,2022-08-26,2.0,辽港股份,A,-0.009956,-1.206246308264934
32913,601880,2022-12-31,2023-03-31,2.0,辽港股份,A,-0.017010000000000004,-1.4300709466283539
32914,601881,2019-12-31,2020-03-28,8.0,中国银河,A,0.10336699999999999,1.0388027449887
32915,601881,2020-06-30,2020-08-29,10.0,中国银河,A,0.09770899999999999,1.4007146439503824
32916,601881,2020-12-31,2021-03-30,10.0,中国银河,A,0.10569699999999999,8.79615463268241
32917,601881,2021-06-30,2021-08-31,10.0,中国银河,A,0.06810200000000005,3.9129879877346503
32918,601881,2021-12-31,2022-03-31,10.0,中国银河,A,0.24804199999999987,3.0846151927525316
32919,601881,2022-06-30,2022-08-31,6.0,中国银河,A,0.00404199999999999,0.039132322422960816
32920,601881,2022-12-31,2023-03-30,3.0,中国银河,A,-0.27586099999999986,-1.2689148156730015
32921,601882,2019-12-31,2020-03-17,3.0,海天精工,A,-0.014310000000000003,-0.8094402518993443
32922,601882,2020-06-30,2020-08-20,9.0,海天精工,A,0.03512900000000001,1.1922061147892429
32923,601882,2020-12-31,2021-03-23,9.0,海天精工,A,0.08269300000000003,1.5745404478574918
32924,601882,2021-06-30,2021-08-12,10.0,海天精工,A,0.201629,2.1804228470520486
32925,601882,2021-12-31,2022-03-23,10.0,海天精工,A,0.244442,2.486872881485934
32926,601882,2022-06-30,2022-08-23,10.0,海天精工,A,0.18554700000000002,2.705338318603692
32927,601882,2022-12-31,2023-03-21,10.0,海天精工,A,0.10100199999999993,1.6793115070897882
32928,601886,2015-12-31,2016-03-25,4.0,江河创建,A,-0.036484000000000016,-0.9352934766535298
32929,601886,2016-06-30,2016-08-26,9.0,江河集团,A,0.05571699999999999,1.2337984288168564
32930,601886,2016-12-31,2017-03-14,8.0,江河集团,A,0.05216000000000001,1.1981118656970198
